"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
793228,79388,"train",43,4,"15","5"
950666,79536,"train",14,0,"14","21"
722530,79400,"train",20,3,"12","9"
621185,79401,"train",25,3,"14","20"
813710,79609,"train",31,6,"19","2"
965626,79680,"train",13,2,"10","5"
304518,79682,"train",8,2,"12","30"
501685,79421,"train",31,3,"13","1"
832809,79699,"train",12,4,"20","12"
290961,79623,"train",5,3,"19","4"
388921,79624,"train",21,1,"12","7"
577674,79625,"train",27,0,"17","8"
337942,79640,"train",4,1,"21","1"
806317,79720,"train",4,2,"12","30"
59566,79650,"train",8,1,"09","16"
259780,79658,"train",4,2,"21","30"
690909,79735,"train",9,4,"08","19"
430336,79743,"train",5,3,"19","30"
291645,79745,"train",4,2,"10","30"
660146,79834,"train",14,2,"14","9"
286447,79837,"train",15,3,"08","17"
538978,79838,"train",31,4,"12","7"
762081,79841,"train",16,0,"22","20"
423293,79936,"train",11,2,"10","23"
796560,79773,"train",4,4,"09","18"
340833,79775,"train",7,5,"04","30"
957119,79856,"train",6,4,"09","30"
467261,80020,"train",9,0,"21","30"
712252,80021,"train",18,1,"09","30"
75687,79857,"train",14,6,"13","30"
665291,79962,"train",14,3,"13","30"
22440,79964,"train",36,0,"09","7"
542381,80034,"train",11,0,"10","30"
999806,80049,"train",36,5,"18","9"
495803,79987,"train",16,6,"11","30"
56703,79883,"train",13,6,"17","30"
508622,79993,"train",8,5,"19","30"
349724,79999,"train",7,3,"17","4"
46923,80063,"train",23,0,"16","1"
778176,79897,"train",8,2,"09","21"
319810,80010,"train",8,6,"08","14"
255010,80132,"train",19,4,"14","3"
456458,80138,"train",11,0,"17","19"
916374,80234,"train",7,6,"13","30"
461901,80240,"train",44,0,"15","20"
126282,80092,"train",59,0,"16","2"
319501,80097,"train",5,0,"07","30"
643360,80108,"train",34,4,"10","10"
615530,80259,"train",18,2,"11","30"
278209,80157,"train",31,2,"20","7"
567230,80272,"train",8,6,"11","6"
250035,80273,"train",7,2,"13","30"
479332,80340,"train",4,2,"21","25"
567367,80344,"train",11,2,"11","30"
701726,80185,"train",10,6,"23","11"
264808,80362,"train",6,5,"18","30"
931825,80186,"train",10,5,"13","6"
947535,80192,"train",5,2,"08","16"
211590,80385,"train",43,4,"10","6"
159135,80194,"train",9,1,"16","30"
171138,80461,"train",10,5,"22","10"
617035,80465,"train",6,5,"14","30"
571476,80473,"train",4,5,"09","28"
795405,80484,"train",9,1,"16","27"
496415,80392,"train",18,2,"11","23"
474113,80395,"train",14,6,"19","14"
105338,80406,"train",7,0,"13","30"
400774,80411,"train",4,3,"15","30"
183100,80201,"train",7,3,"19","20"
656524,80432,"train",8,1,"08","30"
755099,80435,"train",6,1,"10","30"
335069,80442,"train",10,2,"13","8"
41468,80212,"train",34,5,"18","8"
364665,80504,"train",20,4,"12","0"
614406,80507,"train",44,6,"21","1"
693988,80447,"train",19,4,"09","3"
678969,80449,"train",10,1,"16","21"
187257,80458,"train",4,5,"06","21"
789388,80516,"train",21,5,"18","4"
220757,80228,"train",5,5,"10","19"
837674,80615,"train",12,4,"10","28"
979819,80534,"train",9,4,"18","30"
113352,80542,"train",20,2,"09","21"
363405,80547,"train",4,1,"07","7"
476869,80635,"train",12,5,"17","1"
805462,80567,"train",4,0,"13","0"
123369,80723,"train",7,0,"11","30"
967494,80727,"train",10,3,"12","6"
461731,80729,"train",17,3,"08","30"
662492,80643,"train",4,6,"13","30"
61237,80734,"train",4,4,"14","22"
455350,80738,"train",4,1,"11","30"
768265,80591,"train",5,3,"08","30"
549762,80649,"train",6,6,"15","30"
168713,80650,"train",54,0,"09","7"
412165,80596,"train",15,4,"23","20"
924947,80745,"train",54,2,"18","5"
944810,80829,"train",11,5,"11","12"
390345,80834,"train",7,3,"07","30"
893830,80838,"train",11,3,"09","8"
511493,80754,"train",5,1,"20","6"
520847,80842,"train",10,4,"19","10"
654760,80846,"train",7,1,"18","11"
874286,80670,"train",27,4,"12","15"
63205,80678,"train",4,5,"14","30"
87493,80854,"train",5,6,"12","30"
216482,80767,"train",10,0,"14","23"
6333,80862,"train",5,0,"19","4"
77380,80695,"train",33,0,"10","8"
692936,80779,"train",19,1,"07","30"
286236,80781,"train",5,1,"08","30"
755115,80783,"train",4,1,"17","30"
946721,80788,"train",56,1,"14","4"
36487,80798,"train",13,4,"18","30"
404134,80950,"train",37,0,"22","6"
531689,80954,"train",7,1,"10","24"
268811,80887,"train",6,5,"22","6"
761358,80888,"train",13,4,"13","7"
863658,80963,"train",14,4,"20","30"
809400,80972,"train",26,1,"10","11"
913804,80974,"train",5,1,"20","5"
100158,80818,"train",35,6,"08","11"
347601,80986,"train",12,4,"11","6"
924043,80913,"train",10,2,"13","30"
859570,80914,"train",25,0,"14","2"
29413,80994,"train",15,2,"17","11"
654810,80996,"train",6,0,"18","5"
804306,80923,"train",25,3,"16","8"
279491,80999,"train",11,1,"13","24"
300094,80824,"train",17,1,"18","30"
227647,81009,"train",26,1,"10","7"
460646,80932,"train",7,2,"15","5"
761656,81017,"train",35,6,"07","25"
138820,81208,"train",13,0,"15","7"
460870,81214,"train",9,0,"13","30"
749782,81083,"train",15,4,"16","30"
502232,81223,"train",15,3,"20","6"
320944,81224,"train",4,6,"15","14"
177810,81226,"train",10,5,"21","6"
868407,81230,"train",5,0,"14","30"
572751,81051,"train",11,1,"01","30"
486892,81052,"train",17,3,"09","13"
164537,81088,"train",6,4,"14","23"
682686,81091,"train",21,2,"12","16"
784931,81100,"train",9,0,"10","14"
26809,81252,"train",19,1,"06","30"
401586,81105,"train",20,6,"11","9"
387980,81114,"train",12,6,"11","17"
318997,81116,"train",7,0,"08","14"
403399,81119,"train",33,0,"12","8"
402814,81261,"train",30,2,"16","20"
790128,81265,"train",7,1,"12","20"
500131,81135,"train",5,0,"18","6"
475023,81287,"train",15,6,"16","30"
522327,81289,"train",4,2,"18","11"
716181,81344,"train",12,1,"17","30"
65164,81292,"train",21,6,"19","4"
910799,81293,"train",8,1,"11","30"
270762,81298,"train",5,0,"23","30"
234938,81353,"train",4,5,"10","30"
357958,81357,"train",16,0,"15","7"
376004,81156,"train",88,0,"11","1"
263933,81157,"train",6,6,"11","5"
106656,81160,"train",12,6,"13","15"
131368,81315,"train",23,4,"14","21"
649851,81430,"train",27,3,"15","6"
957971,81378,"train",6,2,"12","11"
35996,81381,"train",5,3,"15","16"
293291,81172,"train",35,5,"15","17"
763336,81395,"train",13,0,"11","30"
963996,81400,"train",39,2,"18","9"
241867,81441,"train",14,2,"15","3"
167540,81411,"train",7,5,"09","30"
510589,81454,"train",7,2,"09","10"
14454,81669,"train",33,5,"09","11"
46256,81466,"train",25,2,"19","30"
271757,81469,"train",15,0,"15","6"
793390,81474,"train",6,5,"11","7"
604650,81476,"train",23,0,"11","28"
513417,81549,"train",100,1,"08","4"
457644,81674,"train",8,2,"11","6"
683851,81681,"train",17,2,"13","30"
175826,81577,"train",12,5,"12","25"
918999,81581,"train",4,2,"10","14"
487515,81583,"train",42,3,"16","9"
334643,81682,"train",10,4,"06","30"
591517,81611,"train",10,2,"13","30"
145511,81524,"train",5,5,"12","3"
768199,81614,"train",9,4,"14","26"
573267,81526,"train",4,0,"14","5"
330521,81529,"train",5,2,"10","30"
499728,81617,"train",13,4,"08","30"
807876,81620,"train",9,6,"13","0"
53021,81622,"train",29,0,"16","19"
163357,81705,"train",41,4,"15","2"
479566,81536,"train",21,1,"19","30"
198388,81706,"train",38,1,"18","19"
634941,81543,"train",17,5,"11","8"
38473,81544,"train",7,6,"18","30"
978813,81545,"train",15,6,"18","12"
343714,81780,"train",16,0,"10","2"
424856,81781,"train",20,6,"09","8"
190983,81725,"train",7,3,"13","8"
258693,81727,"train",16,2,"07","25"
17538,81785,"train",32,6,"23","2"
179255,81734,"train",6,2,"20","8"
518129,81661,"train",7,5,"13","23"
828752,81795,"train",20,2,"10","30"
728013,81871,"train",4,1,"19","30"
231714,81749,"train",11,0,"13","18"
476014,81890,"train",7,2,"12","15"
247870,81751,"train",8,5,"14","6"
943680,81897,"train",14,5,"17","30"
950678,81898,"train",8,0,"13","28"
614417,81761,"train",36,1,"18","1"
919767,81769,"train",4,4,"18","8"
421251,81989,"train",5,5,"10","26"
311170,81841,"train",23,5,"07","24"
564868,81842,"train",14,5,"15","7"
995007,81940,"train",12,3,"20","30"
371960,82009,"train",8,6,"10","16"
814171,81854,"train",30,1,"08","30"
219568,82028,"train",8,1,"18","17"
198937,81962,"train",27,2,"22","13"
149934,81967,"train",4,0,"12","3"
796845,82133,"train",14,0,"09","30"
201073,81971,"train",18,4,"19","5"
94525,82143,"train",27,4,"18","10"
76393,82145,"train",4,5,"11","17"
245070,82152,"train",5,6,"14","20"
254069,82063,"train",18,3,"23","15"
707229,82070,"train",7,2,"02","18"
157378,82170,"train",4,0,"15","30"
752584,82074,"train",7,2,"19","30"
630974,82264,"train",9,1,"17","3"
964161,82176,"train",6,6,"09","6"
604314,82179,"train",15,2,"17","8"
161892,82270,"train",21,1,"09","17"
656996,82183,"train",29,4,"17","22"
603384,82085,"train",57,5,"16","22"
279520,82277,"train",47,2,"07","11"
329568,82097,"train",26,6,"09","10"
18915,82284,"train",9,0,"17","17"
443346,82286,"train",4,6,"17","14"
364661,82100,"train",15,4,"08","9"
594992,82303,"train",4,4,"13","6"
651667,82214,"train",9,5,"12","0"
413370,82215,"train",4,3,"10","30"
560302,82219,"train",4,0,"12","30"
3901,82113,"train",8,6,"14","30"
332884,82222,"train",63,5,"16","8"
743824,82316,"train",5,0,"18","4"
872096,82317,"train",16,4,"14","30"
242348,82318,"train",13,0,"15","17"
407922,82359,"train",23,6,"12","5"
497370,82362,"train",67,6,"15","0"
621778,82366,"train",14,1,"11","30"
784086,82337,"train",5,0,"10","30"
745795,82367,"train",7,3,"00","8"
861726,82374,"train",6,5,"12","23"
659378,82346,"train",8,5,"17","3"
976743,82347,"train",4,5,"18","19"
991695,82349,"train",13,0,"14","6"
606374,82356,"train",100,0,"17","0"
341218,82484,"train",4,3,"16","12"
222674,82495,"train",14,6,"16","30"
413417,82496,"train",12,0,"12","24"
630500,82499,"train",16,1,"09","7"
264834,82581,"train",26,0,"13","7"
105240,82388,"train",67,0,"17","3"
92351,82583,"train",43,5,"14","4"
571235,82507,"train",6,2,"08","22"
758210,82515,"train",6,5,"14","0"
271302,82392,"train",22,3,"17","12"
488543,82531,"train",9,4,"08","14"
175830,82599,"train",43,1,"09","7"
110945,82601,"train",22,4,"19","30"
535233,82607,"train",11,2,"11","7"
205868,82544,"train",50,0,"09","1"
981598,82619,"train",26,2,"15","2"
527734,82624,"train",7,0,"15","19"
57709,82634,"train",24,1,"10","22"
639764,82644,"train",10,1,"21","7"
359621,82437,"train",33,3,"11","18"
559724,82697,"train",6,0,"11","25"
864706,82440,"train",9,0,"12","9"
378222,82704,"train",9,0,"17","20"
740637,82681,"train",6,5,"18","18"
547323,82451,"train",16,2,"07","16"
657674,82819,"train",50,0,"17","8"
856813,82456,"train",19,6,"09","13"
987790,82719,"train",5,5,"10","30"
62317,82730,"train",12,3,"17","30"
392136,82731,"train",8,2,"12","30"
424159,82732,"train",31,3,"07","13"
511381,82836,"train",19,1,"21","19"
461089,82948,"train",31,5,"10","6"
690040,82748,"train",14,6,"15","26"
757358,82749,"train",27,0,"09","21"
78203,82949,"train",6,5,"18","30"
749135,82955,"train",4,5,"11","26"
315138,82956,"train",4,2,"12","8"
972879,82859,"train",20,5,"21","18"
880158,82860,"train",7,6,"16","30"
858531,82976,"train",20,3,"07","14"
60392,82865,"train",17,6,"18","20"
347731,82879,"train",26,1,"09","5"
260297,82884,"train",7,0,"18","5"
342500,82887,"train",4,1,"13","30"
608313,82779,"train",5,2,"13","7"
860389,82979,"train",7,0,"14","12"
970974,82801,"train",4,2,"13","16"
845132,82804,"train",20,5,"11","17"
960661,83002,"train",7,0,"12","30"
110128,82911,"train",16,0,"07","14"
408948,83063,"train",25,0,"16","7"
792793,83069,"train",59,4,"09","2"
617804,82919,"train",27,5,"12","14"
939905,82925,"train",97,5,"20","8"
941219,82926,"train",13,1,"12","30"
69814,83017,"train",15,0,"13","12"
45138,82931,"train",15,0,"17","14"
689400,83164,"train",8,2,"00","30"
941759,83166,"train",8,2,"19","20"
322670,83078,"train",7,5,"10","19"
691557,83087,"train",12,4,"10","30"
997727,83032,"train",14,1,"13","28"
702672,83092,"train",72,4,"18","4"
893718,83175,"train",19,2,"05","11"
294767,83187,"train",5,4,"14","14"
622205,83193,"train",15,0,"12","28"
747629,83103,"train",18,5,"16","12"
705624,83043,"train",10,6,"11","30"
837731,83196,"train",12,3,"16","30"
208777,83107,"train",6,2,"18","30"
838383,83046,"train",11,4,"10","12"
303660,83209,"train",5,0,"14","30"
981813,83123,"train",48,6,"12","12"
192828,83216,"train",52,5,"11","4"
504156,83134,"train",21,0,"17","30"
914778,83137,"train",8,1,"11","8"
860405,83142,"train",5,5,"21","16"
948493,83300,"train",12,5,"18","7"
58348,83261,"train",10,6,"16","0"
695625,83263,"train",30,3,"13","9"
838176,83267,"train",4,1,"15","30"
59806,83155,"train",26,2,"12","7"
590664,83160,"train",4,5,"15","30"
278525,83323,"train",23,5,"09","4"
788620,83512,"train",71,4,"08","6"
928322,83427,"train",4,0,"15","10"
82310,83337,"train",7,3,"10","15"
207258,83535,"train",9,1,"14","30"
449512,83539,"train",7,5,"11","26"
530358,83541,"train",6,0,"11","4"
286345,83440,"train",5,1,"06","7"
844350,83346,"train",10,0,"10","23"
284487,83448,"train",13,5,"18","6"
153331,83551,"train",13,0,"13","21"
798068,83553,"train",5,1,"10","13"
152191,83353,"train",8,3,"13","17"
542288,83451,"train",61,6,"09","6"
745150,83558,"train",5,1,"07","30"
295861,83559,"train",13,4,"11","11"
344182,83455,"train",18,5,"07","30"
253831,83463,"train",17,2,"15","30"
208779,83361,"train",8,4,"13","12"
844301,83485,"train",13,3,"22","30"
719346,83487,"train",5,0,"14","22"
520013,83585,"train",18,4,"21","7"
99145,83586,"train",5,0,"22","14"
668792,83587,"train",4,2,"12","13"
809196,83498,"train",9,5,"21","9"
906503,83380,"train",13,0,"14","13"
813822,83499,"train",29,2,"16","16"
155125,83393,"train",26,5,"10","30"
653629,83394,"train",4,3,"10","3"
383480,83644,"train",6,1,"09","30"
480773,83746,"train",17,0,"17","30"
840369,83618,"train",23,5,"15","0"
912975,83622,"train",8,2,"10","30"
247825,83630,"train",10,3,"09","30"
736498,83635,"train",25,2,"16","9"
302753,83778,"train",27,6,"11","7"
53681,83900,"train",7,5,"12","5"
840249,83903,"train",16,0,"16","27"
60776,83688,"train",39,2,"19","10"
227615,83689,"train",4,3,"14","30"
73616,83699,"train",4,2,"17","12"
309642,83704,"train",9,3,"07","2"
265919,83804,"train",18,5,"16","30"
839218,83716,"train",16,5,"07","16"
405182,83816,"train",6,2,"01","14"
44959,83935,"train",10,3,"12","2"
425196,83827,"train",12,6,"07","28"
598927,83733,"train",25,1,"12","30"
354543,83833,"train",26,5,"16","15"
868254,83979,"train",19,5,"22","1"
674339,83984,"train",12,3,"14","30"
574480,83985,"train",4,6,"12","27"
352499,83989,"train",14,1,"13","19"
14951,83997,"train",4,1,"12","30"
680997,83856,"train",27,0,"16","4"
649358,83861,"train",9,6,"09","19"
386283,83864,"train",11,1,"09","14"
403493,84086,"train",38,0,"21","6"
672771,84089,"train",13,2,"17","30"
464167,84013,"train",13,6,"09","30"
86624,84020,"train",12,3,"17","16"
861759,84192,"train",37,2,"09","15"
212185,84102,"train",5,6,"09","6"
24968,84031,"train",22,1,"23","28"
422463,84033,"train",6,2,"17","25"
787666,84043,"train",14,3,"17","10"
871646,84201,"train",6,3,"22","30"
49959,84108,"train",20,5,"15","27"
725909,84115,"train",6,0,"15","3"
375293,84132,"train",44,3,"19","0"
119053,84054,"train",7,3,"16","21"
850029,84134,"train",6,0,"08","6"
482388,84223,"train",67,5,"13","1"
806716,84138,"train",10,3,"10","12"
535926,84141,"train",11,2,"14","28"
593581,84059,"train",4,6,"17","15"
729200,84151,"train",14,6,"14","14"
958158,84228,"train",5,0,"14","30"
153033,84232,"train",4,0,"10","30"
322672,84237,"train",22,6,"11","8"
693149,84239,"train",18,1,"17","30"
757727,84245,"train",12,5,"18","30"
171340,84251,"train",5,5,"09","30"
243988,84254,"train",27,1,"12","7"
937462,84309,"train",6,4,"13","6"
407721,84318,"train",7,0,"19","11"
274693,84261,"train",5,1,"14","30"
914097,84170,"train",7,2,"11","30"
29701,84267,"train",8,0,"15","30"
144913,84323,"train",40,3,"16","4"
127343,84332,"train",8,6,"09","13"
958287,84415,"train",8,0,"20","30"
736015,84433,"train",12,0,"18","0"
727527,84346,"train",8,5,"13","10"
865488,84276,"train",8,4,"07","15"
681596,84282,"train",9,5,"20","30"
742278,84358,"train",35,1,"09","30"
122338,84443,"train",18,5,"19","5"
510651,84444,"train",5,5,"16","5"
77892,84285,"train",8,1,"13","16"
454860,84290,"train",31,3,"10","6"
799899,84381,"train",10,4,"11","30"
556475,84465,"train",28,5,"19","4"
779724,84467,"train",13,5,"20","25"
757599,84293,"train",4,6,"13","6"
647906,84298,"train",4,4,"16","6"
147052,84511,"train",52,3,"13","6"
110229,84401,"train",7,1,"10","22"
174784,84476,"train",18,1,"10","30"
878563,84493,"train",18,3,"22","20"
172114,84536,"train",6,0,"01","30"
347538,84659,"train",6,0,"14","11"
896397,84665,"train",50,1,"10","18"
707974,84541,"train",16,3,"07","7"
398256,84545,"train",18,3,"15","3"
229219,84506,"train",5,2,"13","28"
182584,84507,"train",32,2,"11","7"
976728,84556,"train",4,1,"17","30"
22901,84559,"train",63,3,"20","2"
888561,84576,"train",5,0,"12","9"
278157,84695,"train",6,3,"04","0"
837185,84698,"train",7,4,"20","30"
459067,84704,"train",16,3,"15","7"
960694,84781,"train",7,0,"10","30"
324616,84597,"train",6,2,"16","30"
708241,84599,"train",4,1,"17","12"
630552,84720,"train",15,1,"11","8"
850409,84611,"train",13,0,"16","28"
602074,84612,"train",11,6,"09","19"
405559,84613,"train",9,2,"10","8"
679705,84615,"train",16,6,"13","3"
590054,84618,"train",7,5,"10","30"
786107,84624,"train",10,1,"17","22"
503960,84726,"train",13,4,"13","30"
200304,84727,"train",19,1,"17","3"
628571,84739,"train",4,5,"12","30"
118927,84744,"train",16,0,"14","22"
637457,84759,"train",4,1,"11","4"
47034,84904,"train",5,4,"13","30"
149647,84907,"train",4,5,"12","30"
81534,84864,"train",22,2,"15","23"
131977,84866,"train",9,4,"16","11"
141212,84867,"train",50,2,"15","4"
428188,85000,"train",26,4,"15","25"
684731,84925,"train",5,1,"22","30"
632354,84875,"train",31,0,"06","14"
212363,84882,"train",4,1,"09","7"
297929,84938,"train",4,6,"11","3"
6842,85112,"train",25,6,"13","24"
512123,85115,"train",12,4,"14","7"
813807,85016,"train",12,1,"08","30"
442404,85021,"train",25,6,"15","4"
833482,85024,"train",19,3,"18","24"
576168,85026,"train",6,0,"16","30"
700193,85122,"train",4,3,"10","30"
301156,84949,"train",18,6,"12","15"
102036,84950,"train",26,6,"10","4"
435788,84951,"train",5,0,"19","5"
8772,85124,"train",67,3,"19","10"
486388,85037,"train",11,0,"09","30"
481178,84971,"train",4,0,"15","20"
937074,85134,"train",4,0,"13","30"
864245,85136,"train",4,6,"13","13"
28808,85138,"train",25,6,"09","25"
176461,85043,"train",22,1,"14","10"
354634,85052,"train",4,5,"18","30"
37563,84976,"train",4,5,"08","30"
479999,85067,"train",7,5,"12","30"
117546,84979,"train",4,6,"12","30"
838962,85071,"train",8,6,"15","21"
947651,85150,"train",30,5,"16","28"
168237,85163,"train",17,5,"14","30"
831883,85172,"train",19,3,"20","8"
20771,85175,"train",6,1,"15","30"
230716,85088,"train",56,1,"09","7"
143528,85089,"train",4,5,"01","3"
573695,85096,"train",10,5,"16","10"
707618,85324,"train",9,5,"15","30"
408871,85213,"train",10,0,"10","10"
288274,85182,"train",100,5,"14","4"
369192,85188,"train",35,1,"16","18"
768863,85330,"train",6,1,"10","11"
913851,85341,"train",8,2,"21","30"
48472,85194,"train",4,3,"14","30"
799357,85342,"train",16,0,"23","7"
5858,85356,"train",10,3,"13","29"
717763,85201,"train",23,2,"17","30"
391736,85223,"train",11,3,"16","30"
209005,85226,"train",14,3,"10","7"
861657,85362,"train",27,0,"20","4"
712405,85456,"train",4,1,"04","4"
4431,85243,"train",19,4,"11","20"
601313,85373,"train",5,0,"09","30"
229769,85462,"train",12,2,"13","19"
21077,85469,"train",5,1,"18","12"
344462,85476,"train",21,1,"10","7"
430948,85486,"train",6,6,"14","6"
884881,85394,"train",12,2,"23","22"
577115,85277,"train",4,2,"13","30"
545083,85409,"train",4,0,"13","30"
21151,85284,"train",4,0,"09","22"
